Embalaje,Ancho,Largo,Alto,Procedencia,Manipulacion,Temperatura,Protocolo
2,44,54,32,40,2,2,2
1,18,89,20,10,1,1,1
2,40,58,33,40,2,2,2
2,16,27,19,40,2,2,2
1,22,59,60,10,1,1,1
1,100,80,34,10,1,1,1
1,25,24,30,30,1,2,1
2,56,96,35,40,2,2,2
2,77,59,63,20,2,1,2
2,42,70,63,40,2,2,2
2,29,15,31,40,2,2,2
1,25,78,39,10,1,1,1
1,55,17,15,10,1,1,1
2,6,29,37,40,2,2,2
1,43,76,8,10,1,1,1
2,58,38,58,40,2,2,2
1,72,26,5,30,1,2,1
1,78,85,37,30,1,2,1
1,19,36,13,10,1,1,1
2,16,91,54,40,2,2,2
1,11,34,32,10,1,1,1
2,79,7,81,20,2,1,2
2,50,26,6,20,2,1,2
2,98,54,18,20,2,1,2
1,83,20,25,30,1,2,1
2,96,99,15,40,2,2,2
1,26,51,40,10,1,1,1
1,97,27,88,10,1,1,1
1,12,55,40,30,1,2,1
1,19,80,36,10,1,1,1
2,62,71,11,20,2,1,2
2,27,100,22,40,2,2,2
2,33,92,14,40,2,2,2
2,66,43,78,40,2,2,2
2,69,35,79,20,2,1,2
1,18,81,96,10,1,1,1
2,12,5,62,40,2,2,2
2,21,76,56,20,2,1,2
1,42,75,21,10,1,1,1
1,53,89,81,30,1,2,1
1,16,28,64,10,1,1,1
2,52,96,71,40,2,2,2
1,90,48,62,30,1,2,1
2,19,36,60,20,2,1,2
2,28,19,54,40,2,2,2
2,69,50,5,40,2,2,2
1,47,80,68,10,1,1,1
1,82,60,89,10,1,1,1
1,53,30,84,10,1,1,1
2,14,10,43,40,2,2,2
2,100,71,67,40,2,2,2
1,78,71,7,30,1,2,1
2,55,65,14,20,2,1,2
1,94,19,72,10,1,1,1
2,68,40,85,40,2,2,2
1,97,70,77,10,1,1,1
1,23,76,9,10,1,1,1
1,74,87,98,30,1,2,1
1,74,90,25,30,1,2,1
2,50,81,20,20,2,1,2
2,94,60,34,20,2,1,2
1,27,17,31,10,1,1,1
2,98,8,86,20,2,1,2
1,72,64,57,10,1,1,1
2,66,75,6,40,2,2,2
1,79,11,60,30,1,2,1
1,27,6,83,30,1,2,1
1,75,54,67,30,1,2,1
2,93,58,100,40,2,2,2
1,14,13,79,10,1,1,1
2,93,14,100,40,2,2,2
1,87,37,88,10,1,1,1
2,24,46,46,20,2,1,2
1,36,81,75,30,1,2,1
2,47,90,47,40,2,2,2
1,10,63,32,10,1,1,1
1,40,49,67,10,1,1,1
1,18,35,92,10,1,1,1
1,11,90,67,30,1,2,1
1,10,6,5,10,1,1,1
1,78,23,7,30,1,2,1
1,5,46,30,30,1,2,1
1,96,59,46,30,1,2,1
2,10,12,24,40,2,2,2
2,55,40,93,20,2,1,2
2,92,53,90,20,2,1,2
2,9,22,66,40,2,2,2
1,39,80,33,10,1,1,1
1,91,81,12,10,1,1,1
2,48,53,75,40,2,2,2
1,28,50,63,10,1,1,1
1,17,82,20,10,1,1,1
2,46,76,78,20,2,1,2
1,38,85,63,10,1,1,1
1,61,34,25,30,1,2,1
2,40,86,44,20,2,1,2
1,21,69,69,30,1,2,1
2,45,55,84,40,2,2,2
2,5,16,14,40,2,2,2
1,39,92,42,10,1,1,1
1,21,73,28,10,1,1,1
2,46,59,39,40,2,2,2
1,76,92,13,30,1,2,1
1,61,72,15,30,1,2,1
2,65,98,92,40,2,2,2
2,49,15,54,40,2,2,2
1,17,77,19,10,1,1,1
2,94,37,75,20,2,1,2
2,96,61,52,20,2,1,2
2,68,45,45,40,2,2,2
1,6,97,79,10,1,1,1
1,22,59,100,10,1,1,1
2,18,39,22,20,2,1,2
1,58,85,68,10,1,1,1
1,90,43,52,30,1,2,1
1,43,95,92,10,1,1,1
2,36,19,73,40,2,2,2
2,21,41,96,20,2,1,2
2,37,5,33,40,2,2,2
2,99,74,49,20,2,1,2
2,96,88,81,20,2,1,2
1,76,38,17,30,1,2,1
1,94,97,96,30,1,2,1
2,64,93,50,40,2,2,2
2,8,49,97,20,2,1,2
2,66,44,7,20,2,1,2
1,91,56,89,30,1,2,1
1,93,33,37,10,1,1,1
2,93,10,83,20,2,1,2
2,59,68,93,40,2,2,2
2,53,62,53,20,2,1,2
2,50,21,18,40,2,2,2
2,65,93,53,40,2,2,2
2,25,69,41,20,2,1,2
2,81,54,87,20,2,1,2
2,21,78,12,40,2,2,2
1,52,78,30,30,1,2,1
1,47,40,60,10,1,1,1
1,61,18,27,10,1,1,1
1,15,15,64,10,1,1,1
1,7,64,89,30,1,2,1
2,23,30,98,20,2,1,2
1,58,55,55,10,1,1,1
2,66,15,99,20,2,1,2
1,74,97,40,10,1,1,1
2,14,16,36,20,2,1,2
2,52,28,69,40,2,2,2
2,19,32,20,40,2,2,2
1,78,44,62,30,1,2,1
2,62,27,25,20,2,1,2
1,56,99,63,30,1,2,1
1,62,63,14,30,1,2,1
1,54,7,72,30,1,2,1
2,5,61,21,20,2,1,2
2,38,100,79,20,2,1,2
2,25,91,35,20,2,1,2
1,82,87,82,10,1,1,1
1,34,87,26,10,1,1,1
2,36,38,39,40,2,2,2
1,48,37,78,10,1,1,1
1,58,19,16,10,1,1,1
2,48,19,28,40,2,2,2
1,8,60,63,10,1,1,1
1,76,94,40,10,1,1,1
1,14,51,50,30,1,2,1
2,80,39,37,40,2,2,2
1,6,100,49,10,1,1,1
1,37,53,54,10,1,1,1
2,50,55,76,20,2,1,2
1,78,52,54,10,1,1,1
2,6,20,42,20,2,1,2
1,19,95,84,30,1,2,1
2,89,24,58,20,2,1,2
2,18,76,8,20,2,1,2
2,68,28,8,40,2,2,2
1,75,58,76,10,1,1,1
2,60,39,53,40,2,2,2
2,26,61,84,20,2,1,2
1,68,5,43,30,1,2,1
2,62,78,68,40,2,2,2
2,65,5,98,20,2,1,2
2,51,66,48,40,2,2,2
2,78,75,79,20,2,1,2
1,53,92,48,10,1,1,1
1,100,100,20,30,1,2,1
1,26,63,69,10,1,1,1
1,36,10,89,30,1,2,1
1,90,31,60,30,1,2,1
2,14,59,81,40,2,2,2
2,92,85,39,20,2,1,2
2,76,60,84,20,2,1,2
2,71,58,50,40,2,2,2
1,5,31,97,10,1,1,1
2,72,53,45,40,2,2,2
2,16,10,66,40,2,2,2
1,11,100,19,10,1,1,1
2,92,46,46,20,2,1,2
1,67,68,49,30,1,2,1
2,88,67,21,40,2,2,2
2,10,33,35,40,2,2,2
2,78,78,54,40,2,2,2
1,56,55,11,30,1,2,1
2,82,8,7,20,2,1,2
1,60,96,29,10,1,1,1
1,56,20,12,30,1,2,1
2,69,88,26,20,2,1,2
1,33,60,76,10,1,1,1
1,12,29,54,30,1,2,1
1,6,27,63,30,1,2,1
2,64,49,61,40,2,2,2
2,39,16,88,40,2,2,2
2,6,51,91,40,2,2,2
1,18,5,7,10,1,1,1
2,35,26,91,20,2,1,2
2,15,8,63,20,2,1,2
1,9,40,55,30,1,2,1
2,33,89,50,20,2,1,2
1,97,58,65,10,1,1,1
2,59,35,66,20,2,1,2
1,99,41,23,30,1,2,1
1,58,71,53,10,1,1,1
2,25,41,7,20,2,1,2
2,97,45,65,40,2,2,2
2,90,41,62,40,2,2,2
1,94,38,80,10,1,1,1
2,35,54,11,20,2,1,2
1,97,58,56,10,1,1,1
2,18,18,52,40,2,2,2
2,69,32,94,40,2,2,2
2,71,9,32,20,2,1,2
1,87,13,89,30,1,2,1
1,93,63,30,10,1,1,1
2,32,41,36,40,2,2,2
1,37,68,91,10,1,1,1
2,52,44,77,40,2,2,2
1,74,43,100,30,1,2,1
2,100,24,73,20,2,1,2
1,22,11,22,30,1,2,1
1,59,51,35,30,1,2,1
1,42,45,27,10,1,1,1
2,43,87,41,40,2,2,2
1,48,60,30,30,1,2,1
2,58,51,48,40,2,2,2
1,10,93,13,10,1,1,1
2,7,63,22,40,2,2,2
2,27,52,90,40,2,2,2
2,91,28,69,40,2,2,2
2,52,27,67,20,2,1,2
2,91,47,84,20,2,1,2
1,89,26,34,10,1,1,1
2,9,17,27,20,2,1,2
2,79,32,74,40,2,2,2
1,19,92,74,10,1,1,1
1,90,83,78,30,1,2,1
1,32,5,27,30,1,2,1
1,36,81,89,30,1,2,1
1,54,31,44,10,1,1,1
1,52,32,21,30,1,2,1
2,11,54,95,40,2,2,2
2,70,60,50,20,2,1,2
2,68,83,77,20,2,1,2
1,37,7,20,10,1,1,1
1,20,22,16,30,1,2,1
1,6,66,64,10,1,1,1
2,12,16,67,40,2,2,2
2,53,76,83,20,2,1,2
2,21,17,57,40,2,2,2
2,29,83,27,20,2,1,2
1,44,90,57,10,1,1,1
2,59,29,34,40,2,2,2
1,42,27,54,30,1,2,1
2,68,53,84,40,2,2,2
1,81,37,70,10,1,1,1
2,61,5,24,20,2,1,2
1,74,93,13,10,1,1,1
2,85,11,32,40,2,2,2
2,24,19,37,40,2,2,2
1,32,94,24,30,1,2,1
2,50,62,89,40,2,2,2
1,61,8,43,30,1,2,1
2,40,60,29,20,2,1,2
1,90,42,93,30,1,2,1
2,77,86,56,20,2,1,2
1,96,68,57,30,1,2,1
2,92,80,74,20,2,1,2
2,29,39,100,40,2,2,2
2,43,77,21,20,2,1,2
2,60,49,40,40,2,2,2
2,41,73,48,40,2,2,2
1,71,65,60,10,1,1,1
1,60,77,80,30,1,2,1
1,73,26,62,30,1,2,1
2,62,6,41,40,2,2,2
2,95,18,21,20,2,1,2
2,59,77,81,40,2,2,2
2,63,48,79,40,2,2,2
2,28,46,44,40,2,2,2
2,75,90,89,40,2,2,2
1,8,34,76,30,1,2,1
2,24,26,93,20,2,1,2
2,15,50,50,40,2,2,2
1,8,29,70,30,1,2,1
1,78,92,58,30,1,2,1
1,37,24,23,10,1,1,1
1,85,78,98,10,1,1,1
1,22,96,79,10,1,1,1
2,97,83,22,20,2,1,2
2,7,79,55,20,2,1,2
2,60,50,52,40,2,2,2
2,7,79,67,40,2,2,2
2,19,87,90,40,2,2,2
1,94,17,83,10,1,1,1
1,94,58,57,30,1,2,1
2,30,26,49,20,2,1,2
1,10,21,17,30,1,2,1
1,27,94,16,30,1,2,1
2,56,22,67,40,2,2,2
1,81,31,96,10,1,1,1
1,47,48,53,10,1,1,1
1,99,66,51,30,1,2,1
1,89,63,15,10,1,1,1
2,97,13,88,20,2,1,2
1,42,65,41,10,1,1,1
2,94,24,64,20,2,1,2
1,75,96,42,10,1,1,1
2,89,52,6,40,2,2,2
1,64,75,19,10,1,1,1
1,89,19,72,10,1,1,1
2,58,64,11,40,2,2,2
2,11,70,53,40,2,2,2
1,84,49,54,30,1,2,1
1,99,61,15,10,1,1,1
2,93,67,84,40,2,2,2
2,20,82,6,20,2,1,2
1,16,37,39,10,1,1,1
1,39,61,99,10,1,1,1
1,44,83,45,30,1,2,1
2,23,23,28,40,2,2,2
1,88,80,69,10,1,1,1
1,34,30,94,30,1,2,1
1,28,6,15,30,1,2,1
2,81,8,20,40,2,2,2
2,97,28,51,40,2,2,2
1,41,95,36,30,1,2,1
2,68,21,77,20,2,1,2
1,52,68,56,10,1,1,1
2,49,98,80,40,2,2,2
2,52,68,14,40,2,2,2
2,9,34,28,20,2,1,2
1,8,50,9,30,1,2,1
1,7,55,81,30,1,2,1
2,35,94,44,40,2,2,2
1,66,47,27,30,1,2,1
1,13,65,41,30,1,2,1
1,37,77,60,30,1,2,1
2,36,98,84,40,2,2,2
2,53,21,24,40,2,2,2
2,75,62,26,20,2,1,2
2,38,16,10,40,2,2,2
1,87,82,52,10,1,1,1
2,51,9,51,20,2,1,2
2,14,80,84,40,2,2,2
1,11,42,33,10,1,1,1
1,74,99,91,30,1,2,1
2,92,45,76,40,2,2,2
2,32,60,98,40,2,2,2
1,49,30,48,10,1,1,1
2,38,59,41,40,2,2,2
1,18,66,43,10,1,1,1
2,77,52,19,40,2,2,2
2,12,53,61,20,2,1,2
2,8,56,91,40,2,2,2
2,22,97,36,20,2,1,2
1,86,59,80,10,1,1,1
1,96,46,11,10,1,1,1
2,58,19,18,20,2,1,2
1,19,11,31,10,1,1,1
2,51,79,33,20,2,1,2
2,20,50,12,20,2,1,2
2,9,78,47,20,2,1,2
2,22,65,8,20,2,1,2
1,51,44,41,10,1,1,1
1,56,57,49,30,1,2,1
1,31,78,37,10,1,1,1
1,31,55,67,30,1,2,1
1,70,89,17,10,1,1,1
2,44,34,69,20,2,1,2
2,18,13,89,40,2,2,2
1,27,30,36,10,1,1,1
1,12,88,42,30,1,2,1
2,96,91,80,20,2,1,2
1,27,10,75,30,1,2,1
2,78,94,92,20,2,1,2
2,46,15,36,40,2,2,2
2,73,98,24,40,2,2,2
1,50,100,25,30,1,2,1
2,15,50,9,20,2,1,2
2,38,7,65,40,2,2,2
1,46,75,37,10,1,1,1
2,55,25,28,20,2,1,2
1,24,15,27,10,1,1,1
1,80,35,69,10,1,1,1
2,83,100,53,40,2,2,2
1,6,33,82,30,1,2,1
2,35,58,25,40,2,2,2
1,20,26,93,30,1,2,1
2,26,66,19,40,2,2,2
2,64,17,10,40,2,2,2
1,24,55,100,30,1,2,1
1,83,44,76,10,1,1,1
2,8,70,98,20,2,1,2
2,30,5,79,40,2,2,2
1,59,38,68,10,1,1,1
2,15,48,44,40,2,2,2
1,84,8,44,10,1,1,1
1,36,16,57,30,1,2,1
2,63,12,86,40,2,2,2
2,40,82,93,20,2,1,2
1,36,65,76,30,1,2,1
1,56,97,10,30,1,2,1
2,61,67,26,20,2,1,2
2,33,47,83,40,2,2,2
2,91,62,83,40,2,2,2
2,61,77,44,40,2,2,2
2,53,39,59,40,2,2,2
2,53,12,15,40,2,2,2
2,46,15,100,40,2,2,2
1,88,92,96,10,1,1,1
1,99,22,86,30,1,2,1
1,51,25,37,10,1,1,1
2,81,70,22,40,2,2,2
1,79,11,82,30,1,2,1
2,40,9,37,40,2,2,2
1,71,78,84,30,1,2,1
2,45,65,66,20,2,1,2
2,73,38,17,20,2,1,2
2,14,76,34,20,2,1,2
1,42,20,43,30,1,2,1
1,91,74,80,30,1,2,1
1,46,48,39,10,1,1,1
1,23,95,24,30,1,2,1
1,74,81,23,10,1,1,1
1,89,92,53,30,1,2,1
2,41,6,89,20,2,1,2
1,21,46,35,10,1,1,1
1,5,15,63,10,1,1,1
1,54,90,36,30,1,2,1
1,70,63,39,30,1,2,1
2,22,54,74,20,2,1,2
1,78,11,51,10,1,1,1
2,11,54,37,20,2,1,2
2,53,84,83,40,2,2,2
1,82,43,50,30,1,2,1
2,80,59,75,40,2,2,2
1,26,84,81,30,1,2,1
2,10,87,38,20,2,1,2
2,47,21,100,40,2,2,2
2,84,40,89,20,2,1,2
1,90,51,57,30,1,2,1
2,38,88,66,40,2,2,2
2,21,54,19,20,2,1,2
2,49,34,77,20,2,1,2
1,62,29,35,30,1,2,1
1,66,91,19,30,1,2,1
2,79,36,10,40,2,2,2
2,74,71,71,20,2,1,2
2,99,41,17,20,2,1,2
1,19,40,100,10,1,1,1
1,71,45,71,10,1,1,1
2,58,46,26,40,2,2,2
2,30,56,70,40,2,2,2
2,82,38,68,20,2,1,2
2,57,45,57,20,2,1,2
2,69,15,7,20,2,1,2
2,13,71,41,20,2,1,2
1,20,21,5,30,1,2,1
2,43,27,43,20,2,1,2
2,41,35,35,40,2,2,2
1,26,82,8,10,1,1,1
2,61,60,66,20,2,1,2
1,100,56,97,30,1,2,1
1,46,48,63,30,1,2,1
1,85,57,31,30,1,2,1
1,47,85,80,30,1,2,1
2,42,24,87,20,2,1,2
2,89,40,51,20,2,1,2
1,15,100,38,30,1,2,1
1,43,79,55,10,1,1,1
2,67,66,43,40,2,2,2
2,68,58,55,20,2,1,2
1,9,45,59,10,1,1,1
2,15,77,25,20,2,1,2
2,37,37,25,20,2,1,2
1,16,15,42,30,1,2,1
2,76,47,42,20,2,1,2
1,34,53,67,10,1,1,1
1,9,59,12,30,1,2,1
2,13,7,5,20,2,1,2
2,79,13,79,40,2,2,2
2,100,31,83,20,2,1,2
2,69,23,36,20,2,1,2
1,63,47,22,30,1,2,1
2,69,62,35,40,2,2,2
2,28,39,95,40,2,2,2
2,91,15,93,20,2,1,2
2,56,84,54,20,2,1,2
1,91,15,46,30,1,2,1
2,99,78,16,40,2,2,2
2,5,48,89,40,2,2,2
1,72,23,5,10,1,1,1
1,41,70,18,10,1,1,1
1,49,73,93,10,1,1,1
1,73,6,67,30,1,2,1
1,63,65,26,10,1,1,1
2,17,28,38,20,2,1,2
1,62,67,70,10,1,1,1
2,99,68,85,20,2,1,2
2,29,38,85,40,2,2,2
2,52,88,45,20,2,1,2
1,47,100,16,30,1,2,1
1,78,8,70,10,1,1,1
1,47,61,86,30,1,2,1
1,45,18,15,10,1,1,1
1,25,32,13,10,1,1,1
1,18,70,49,10,1,1,1
2,86,23,11,20,2,1,2
1,50,56,84,10,1,1,1
2,40,5,85,20,2,1,2
1,69,55,100,10,1,1,1
1,16,8,81,30,1,2,1
2,16,37,13,40,2,2,2
1,62,26,15,10,1,1,1
2,28,80,96,40,2,2,2
1,53,33,21,10,1,1,1
1,88,30,69,30,1,2,1
2,72,14,78,20,2,1,2
1,41,65,39,30,1,2,1
2,64,7,75,20,2,1,2
2,73,44,47,20,2,1,2
2,97,24,43,20,2,1,2
2,31,66,23,40,2,2,2
2,47,42,52,40,2,2,2
1,64,79,89,10,1,1,1
1,75,67,45,30,1,2,1
1,36,39,59,30,1,2,1
1,31,98,33,10,1,1,1
1,23,5,6,30,1,2,1
1,8,38,73,10,1,1,1
2,95,70,33,20,2,1,2
1,89,83,67,30,1,2,1
2,29,8,51,40,2,2,2
1,12,28,95,10,1,1,1
1,60,37,38,30,1,2,1
2,92,67,50,20,2,1,2
1,19,47,72,30,1,2,1
2,27,6,88,40,2,2,2
2,77,54,63,40,2,2,2
2,78,75,32,20,2,1,2
2,97,17,19,20,2,1,2
2,45,55,75,40,2,2,2
2,27,93,53,20,2,1,2
1,71,41,66,30,1,2,1
1,31,19,15,30,1,2,1
1,7,43,49,10,1,1,1
2,47,69,26,20,2,1,2
2,84,95,38,40,2,2,2
1,56,27,76,10,1,1,1
2,10,63,93,20,2,1,2
2,20,76,28,40,2,2,2
1,44,34,81,10,1,1,1
2,38,79,9,20,2,1,2
1,39,29,50,10,1,1,1
1,14,5,26,10,1,1,1
2,58,22,30,20,2,1,2
2,76,70,7,40,2,2,2
2,62,75,91,40,2,2,2
2,93,66,83,20,2,1,2
2,32,91,28,40,2,2,2
2,84,34,72,40,2,2,2
1,44,55,60,10,1,1,1
1,61,34,47,30,1,2,1
1,69,23,98,30,1,2,1
2,79,34,31,40,2,2,2
1,59,100,21,10,1,1,1
2,37,47,97,20,2,1,2
1,88,21,41,30,1,2,1
2,19,54,62,20,2,1,2
2,25,92,38,40,2,2,2
2,76,61,73,40,2,2,2
2,99,47,100,40,2,2,2
2,54,16,61,20,2,1,2
1,37,23,13,10,1,1,1
1,97,62,82,30,1,2,1
1,51,79,30,30,1,2,1
2,70,6,58,20,2,1,2
2,58,5,88,40,2,2,2
1,94,19,13,10,1,1,1
1,78,14,79,10,1,1,1
2,44,73,17,20,2,1,2
2,23,15,44,20,2,1,2
2,61,29,65,40,2,2,2
1,100,44,13,10,1,1,1
1,89,25,64,30,1,2,1
1,8,30,25,30,1,2,1
1,64,18,99,30,1,2,1
2,46,31,32,20,2,1,2
2,91,67,20,20,2,1,2
2,50,38,33,20,2,1,2
2,29,24,89,20,2,1,2
1,32,67,64,30,1,2,1
2,50,42,20,20,2,1,2
2,29,52,18,40,2,2,2
2,27,82,30,40,2,2,2
2,43,62,50,40,2,2,2
2,23,75,63,20,2,1,2
2,43,57,27,20,2,1,2
2,6,71,46,20,2,1,2
2,61,77,80,40,2,2,2
1,99,33,54,10,1,1,1
2,22,14,7,20,2,1,2
2,65,78,47,40,2,2,2
2,77,19,78,20,2,1,2
1,25,97,87,30,1,2,1
2,34,69,44,20,2,1,2
1,69,58,86,30,1,2,1
2,83,15,91,20,2,1,2
1,69,47,8,30,1,2,1
1,56,97,84,30,1,2,1
1,25,69,25,30,1,2,1
2,41,50,17,40,2,2,2
1,32,55,33,10,1,1,1
2,98,91,46,40,2,2,2
2,69,10,63,40,2,2,2
2,66,66,97,40,2,2,2
2,92,25,89,40,2,2,2
2,95,50,52,20,2,1,2
2,55,27,63,20,2,1,2
2,41,80,46,40,2,2,2
1,20,98,27,30,1,2,1
1,84,39,12,10,1,1,1
2,48,54,58,40,2,2,2
2,61,79,43,40,2,2,2
2,9,32,67,40,2,2,2
1,39,85,66,10,1,1,1
2,53,53,24,40,2,2,2
2,22,10,46,40,2,2,2
2,35,67,14,40,2,2,2
1,98,72,62,10,1,1,1
1,74,90,79,30,1,2,1
2,6,9,16,20,2,1,2
1,45,12,48,30,1,2,1
2,77,6,44,20,2,1,2
2,51,63,77,20,2,1,2
1,10,16,74,10,1,1,1
2,20,34,86,20,2,1,2
1,34,21,36,10,1,1,1
1,30,35,10,10,1,1,1
2,62,19,70,20,2,1,2
1,9,55,10,10,1,1,1
2,35,58,5,40,2,2,2
1,92,45,42,10,1,1,1
1,85,89,85,10,1,1,1
1,55,76,77,30,1,2,1
1,41,49,12,10,1,1,1
2,50,9,84,40,2,2,2
2,7,94,94,40,2,2,2
2,68,72,11,20,2,1,2
2,60,68,89,20,2,1,2
2,88,98,13,20,2,1,2
1,98,28,19,10,1,1,1
1,71,81,28,30,1,2,1
1,100,54,52,30,1,2,1
1,21,77,60,30,1,2,1
2,96,75,8,20,2,1,2
1,49,97,27,30,1,2,1
2,51,41,56,40,2,2,2
2,30,52,72,40,2,2,2
1,29,66,33,30,1,2,1
1,86,35,24,10,1,1,1
1,57,47,87,30,1,2,1
1,92,73,6,10,1,1,1
2,94,78,79,20,2,1,2
1,44,74,68,10,1,1,1
2,65,35,80,40,2,2,2
1,41,25,65,10,1,1,1
1,100,37,96,30,1,2,1
1,37,46,56,10,1,1,1
2,38,28,47,20,2,1,2
1,22,80,30,30,1,2,1
1,71,91,59,30,1,2,1
2,15,45,5,40,2,2,2
1,41,44,55,30,1,2,1
1,47,56,96,30,1,2,1
1,77,88,74,10,1,1,1
2,58,28,92,20,2,1,2
1,62,70,93,30,1,2,1
1,63,65,63,30,1,2,1
2,47,33,44,40,2,2,2
2,48,54,64,20,2,1,2
1,47,76,94,10,1,1,1
1,14,55,21,10,1,1,1
1,32,33,21,30,1,2,1
1,87,12,44,30,1,2,1
1,67,51,89,10,1,1,1
1,15,43,61,10,1,1,1
1,25,81,99,30,1,2,1
2,64,96,35,20,2,1,2
2,61,25,37,40,2,2,2
1,12,30,6,30,1,2,1
1,47,26,41,30,1,2,1
1,9,77,32,10,1,1,1
1,15,81,11,10,1,1,1
2,38,40,61,40,2,2,2
2,70,50,100,40,2,2,2
1,92,28,41,10,1,1,1
1,34,58,64,10,1,1,1
2,17,21,8,20,2,1,2
1,78,35,80,30,1,2,1
2,63,42,41,40,2,2,2
2,84,29,19,20,2,1,2
2,82,21,75,40,2,2,2
1,15,26,40,30,1,2,1
1,6,18,41,30,1,2,1
1,82,80,62,30,1,2,1
2,89,61,24,40,2,2,2
1,48,54,60,10,1,1,1
2,18,88,17,40,2,2,2
1,19,83,48,10,1,1,1
2,91,43,50,20,2,1,2
1,84,54,60,30,1,2,1
1,7,24,80,30,1,2,1
1,44,56,82,30,1,2,1
1,86,51,94,30,1,2,1
2,70,34,18,20,2,1,2
2,64,31,73,20,2,1,2
2,94,84,71,40,2,2,2
1,33,44,64,30,1,2,1
1,17,81,34,30,1,2,1
1,91,44,100,10,1,1,1
2,51,58,51,20,2,1,2
1,47,92,90,30,1,2,1
1,50,18,45,10,1,1,1
2,32,36,96,20,2,1,2
1,14,68,55,30,1,2,1
2,29,5,78,40,2,2,2
1,28,51,27,10,1,1,1
1,27,50,26,10,1,1,1
1,81,45,93,10,1,1,1
1,87,31,60,10,1,1,1
1,83,24,77,10,1,1,1
2,14,29,11,40,2,2,2
2,33,25,16,40,2,2,2
1,72,62,17,10,1,1,1
2,76,78,61,20,2,1,2
2,86,39,79,40,2,2,2
1,19,99,60,10,1,1,1
1,29,66,17,10,1,1,1
1,6,69,46,10,1,1,1
2,61,6,46,20,2,1,2
1,41,19,29,30,1,2,1
1,68,35,73,10,1,1,1
2,30,85,49,40,2,2,2
1,87,33,63,30,1,2,1
1,29,93,68,30,1,2,1
1,18,98,18,10,1,1,1
2,80,17,63,20,2,1,2
1,5,99,23,30,1,2,1
2,43,7,99,40,2,2,2
2,29,82,81,40,2,2,2
1,22,97,70,10,1,1,1
2,89,5,44,40,2,2,2
1,38,43,76,10,1,1,1
2,78,12,68,40,2,2,2
1,96,98,63,30,1,2,1
1,78,71,82,30,1,2,1
1,32,22,63,10,1,1,1
1,100,71,74,30,1,2,1
1,28,49,9,10,1,1,1
1,69,78,91,30,1,2,1
1,65,68,23,30,1,2,1
1,42,96,89,10,1,1,1
2,7,46,77,40,2,2,2
2,87,52,95,40,2,2,2
1,68,69,12,30,1,2,1
1,90,92,75,10,1,1,1
1,44,80,81,10,1,1,1
2,41,94,88,20,2,1,2
2,56,19,35,40,2,2,2
1,88,15,75,10,1,1,1
1,49,55,93,30,1,2,1
2,34,37,68,40,2,2,2
1,58,43,68,10,1,1,1
1,38,15,50,30,1,2,1
2,64,81,48,40,2,2,2
1,75,40,93,30,1,2,1
1,15,26,77,30,1,2,1
2,54,83,59,20,2,1,2
2,70,24,28,20,2,1,2
1,49,78,62,30,1,2,1
1,95,84,73,10,1,1,1
1,37,54,22,10,1,1,1
1,56,87,62,30,1,2,1
2,35,72,19,20,2,1,2
1,18,81,57,10,1,1,1
1,26,95,45,10,1,1,1
2,59,86,86,40,2,2,2
1,76,28,81,10,1,1,1
1,36,41,5,10,1,1,1
1,21,57,57,30,1,2,1
1,92,70,79,10,1,1,1
2,34,89,6,20,2,1,2
1,6,74,33,30,1,2,1
2,11,23,15,40,2,2,2
2,41,80,53,40,2,2,2
1,67,85,30,10,1,1,1
1,15,80,84,30,1,2,1
1,44,12,22,10,1,1,1
1,53,9,11,30,1,2,1
1,13,48,28,10,1,1,1
1,62,85,27,10,1,1,1
1,43,8,19,10,1,1,1
1,54,87,59,10,1,1,1
1,90,38,68,10,1,1,1
1,60,97,83,30,1,2,1
2,11,12,25,40,2,2,2
2,95,21,98,20,2,1,2
1,31,62,39,30,1,2,1
2,73,14,5,20,2,1,2
2,54,42,49,40,2,2,2
1,16,93,82,30,1,2,1
1,98,71,72,10,1,1,1
1,14,78,83,30,1,2,1
2,99,36,42,40,2,2,2
2,64,68,67,40,2,2,2
2,16,51,77,40,2,2,2
2,86,84,48,20,2,1,2
1,25,59,67,10,1,1,1
2,74,59,13,40,2,2,2
1,9,10,33,30,1,2,1
1,71,16,84,30,1,2,1
2,5,52,68,20,2,1,2
1,44,76,66,30,1,2,1
1,48,90,10,30,1,2,1
2,55,75,65,40,2,2,2
2,17,87,93,20,2,1,2
1,35,97,24,10,1,1,1
2,70,44,30,40,2,2,2
1,21,20,34,30,1,2,1
2,76,24,69,40,2,2,2
2,58,14,40,40,2,2,2
1,33,26,80,30,1,2,1
2,83,41,12,40,2,2,2
1,26,37,28,10,1,1,1
1,19,93,11,30,1,2,1
2,40,58,27,40,2,2,2
1,78,99,8,10,1,1,1
1,39,46,92,10,1,1,1
1,26,30,100,30,1,2,1
2,36,5,84,40,2,2,2
1,82,65,5,30,1,2,1
1,29,99,74,30,1,2,1
2,97,39,5,40,2,2,2
2,86,85,9,20,2,1,2
1,41,94,37,30,1,2,1
2,42,45,59,20,2,1,2
1,47,34,43,30,1,2,1
2,62,97,14,40,2,2,2
1,96,87,10,30,1,2,1
1,36,89,17,30,1,2,1
2,38,74,60,40,2,2,2
2,5,81,11,40,2,2,2
1,78,16,26,30,1,2,1
